z_mean,z_std,z_min,z_max,z_range,x_mean,x_std,x_range,y_mean,y_std,y_range,sample_count,lat,lon,timestamp,label
8.564903804761903,0.39914584369869177,7.792945,9.0182295,1.2252845000000008,2.3314106795238096,1.4773902367418665,4.09076947,3.6161437999999984,1.450053224079279,3.5724853000000003,21,52.48814395,13.41193539,1711210440311,normal
9.39721251923077,0.009641413031294368,9.379466,9.413604,0.03413799999999867,-0.6140320303846153,0.10381072975624564,0.32223349999999995,2.6039309615384623,0.047191614873831784,0.15585199999999988,26,52.51563273,13.32587204,1711018970606,normal
9.356341525641025,0.04927041260254456,9.2692375,9.400205,0.13096750000000057,-0.2612553391025641,0.290095966778041,0.75828549,2.800670112820512,0.1828331884927662,0.4603788000000004,39,52.51563273,13.32587207,1711019034375,normal
9.342867759259258,0.05381525364036883,9.2692375,9.3950205,0.1257830000000002,-0.18166251500000005,0.3176314280207285,0.7546962500000001,2.8495269296296306,0.2011922899118593,0.4603788000000004,27,52.51563273,13.32587207,1711019036000,normal
8.438573439999999,0.35928302650359334,7.6587462,9.132406,1.4736597999999992,1.001740153777778,0.3392142577297899,1.93148658,5.005593480000002,0.5263738921170843,2.079523,45,52.56447439,13.42078225,1715089089000,normal
8.322939260869566,0.38719561858363855,8.025488,9.132406,1.1069180000000003,0.9777662952173912,0.31014175546495537,1.5106688799999999,5.130898400000001,0.6282197003332105,1.8351354000000004,23,52.56447439,13.42078225,1715089089000,normal
8.438573439999999,0.35928302650359334,7.6587462,9.132406,1.4736597999999992,1.001740153777778,0.3392142577297899,1.93148658,5.005593480000002,0.5263738921170843,2.079523,45,52.56447439,13.42078225,1715089089000,normal
8.322939260869566,0.38719561858363855,8.025488,9.132406,1.1069180000000003,0.9777662952173912,0.31014175546495537,1.5106688799999999,5.130898400000001,0.6282197003332105,1.8351354000000004,23,52.56447439,13.42078225,1715089089000,normal
9.781399296875,0.006028900969832943,9.771461,9.793365,0.021903999999999257,0.24411344875000002,0.0016401519233076194,0.006934969999999985,0.14795750781249997,0.0020239959374399276,0.008130009999999993,32,52.58015666666667,13.295171666666667,1709841672934,normal
9.781713785714285,0.005644419044236403,9.771461,9.792605,0.021143999999999608,0.2440269123809523,0.001510316802231857,0.005639990000000011,0.14781096047619047,0.0024268112983177373,0.008130009999999993,21,52.58015666666667,13.295171666666667,1709841674000,normal
9.786449976190477,0.009542406168117372,9.759137,9.828547,0.06940999999999953,0.2420653519047619,0.004079901596099621,0.02739507000000002,0.1477638531972789,0.0035629380109913947,0.02696000999999998,147,52.58088666666666,13.294651666666669,1709841768954,normal
9.787897141025645,0.009273558719966952,9.763165,9.828547,0.06538199999999961,0.24155065269230774,0.004558230325212444,0.026775040000000028,0.14761962487179495,0.004029970366284041,0.02696000999999998,78,52.58088666666666,13.294651666666669,1709841770000,normal
9.788796987179486,0.010024746631165623,9.763165,9.828547,0.06538199999999961,0.24118283564102563,0.004719614485923881,0.020695039999999998,0.14697616333333327,0.0046844321124502935,0.022075009999999978,39,52.58088666666666,13.294651666666669,1709841770000,normal
9.790593375000002,0.0106290294263811,9.77565,9.828547,0.05289699999999975,0.23934426149999996,0.00469912889482963,0.017389970000000005,0.14682175950000004,0.004497707455962952,0.018080020000000002,20,52.58088666666666,13.294651666666669,1709841770000,normal
9.014653115384617,0.18532755669195483,8.694235,9.434,0.7397649999999985,-1.0177908192307692,0.39609331338562026,1.58653017,4.282600046153847,0.372565796018656,1.4357098999999995,26,52.430789999999995,13.261740000000001,1731518963290,normal
9.618722090909092,0.15144049386982728,9.247861,9.84451,0.5966489999999993,-0.6375922905757578,0.4530270133408466,2.20227037,2.1513617572757586,1.0017511526265896,3.7388951999,33,52.430766666666656,13.261683333333334,1732287359135,normal
9.670298100000002,0.12858694884015268,9.480531,9.906157,0.42562600000000117,-0.48478801393199994,0.4035846315503413,1.3515049,2.009019310404,0.776759663503661,2.8701202999,25,52.43075333333333,13.261719999999999,1732287361000,normal
9.853856977272727,0.012562914608696067,9.823161,9.870761,0.0475999999999992,-0.07663023263636363,0.023531755187735245,0.108660009,-0.016318409868181817,0.017380153238578184,0.08231501940000001,22,52.52121,13.423740000000002,1731051602043,normal
9.925652,0.0024965742608622056,9.919496,9.930112,0.010615999999998849,-0.1842066624,0.0016323840547108523,0.00542687,-0.44003185559999997,0.001968429811999563,0.006943150000000009,25,52.53169513307512,13.434804249554873,1731048975000,normal
9.953794183333338,0.004056362677393969,9.924445,9.960598,0.03615299999999877,0.5173231561666667,0.004879676568955197,0.03256116000000009,-0.17199877233333336,0.003091745597391204,0.03303996000000001,120,52.54710002336651,13.404534012079239,1728405452188,normal
9.951903734375001,0.004295261269673209,9.924445,9.958364,0.033918999999999144,0.5198572787500001,0.004825606099661702,0.03224199999999999,-0.17225282406249998,0.0038914320335500852,0.03303996000000001,64,52.54710002336651,13.404534012079239,1728405453233,normal
9.951352453124997,0.005874721003161662,9.924445,9.958364,0.033918999999999144,0.519501891875,0.006504813859308088,0.03224199999999999,-0.1732977909375,0.005079414421126934,0.030885190000000007,32,52.54710002336651,13.404534012079239,1728405453233,normal
9.969098268907562,0.003443081179339324,9.962833,9.977515,0.014682000000000528,-0.1529338362184874,0.002409230893412479,0.011252719999999994,0.1195470887815126,0.002110258461373326,0.009417214999999993,119,52.546980497427285,13.404366038739681,1728406050875,normal
